Production Plan ID,Year,Planning Season,Season,Item Brand,Business Unit,Item Code,Item Name,Main Sample Code,Main Sample Name,Supplier Raw Material Code,Supplier Raw Material Name,Vendor Code,Vendor Name,Management Factory Code,Management Factory Name,Branch Factory Code,Branch Factory Name,Raw Material Supplier Code,Raw Material Supplier Name,Sewing Difficulty,Department Code,Department Name,Class1 Code,Class1 Name,Production Plan Type Name,Month Week Flag,Last Update Date,Requested Wh Date,Contracted Date,Transport Method Name,Logistics Type Name,Order Qty Pcs,Yarn Order Acceptance,Yarn Order Request Date,Yarn Order Answer Date,Yarn Order Actual Date,Yarn Order NO,Yarn Actual Order Qty Pcs,Yarn Update Date,Fabric Order Acceptance,Fabric Order Request Date,Fabric Order Answer Date,Fabric Order Actual Date,Fabric Order NO,Fabric Actual Order Qty Pcs,Fabric Update Date,Color Order Acceptance,Color Order Request Date,Color Order Answer Date,Color Order Actual Date,Color Order NO,Color Actual Order Qty Pcs,Color Update Date,Trim Order Acceptance,Trim Order Request Date,Trim Order Answer Date,Trim Order Actual Date,Trim Order NO,Trim Actual Order Qty Pcs,Trim Update Date,PO Order Acceptance,PO Order Request Date,PO Order Answer Date,PO Order Actual Date,PO Order NO,PO Actual Order Qty Pcs,PO Update Date,Order Qty Pcs (Old),Transport Method Name (Old),Logistics Type Name (Old),Yarn Order Request Date (Old),Fabric Order Request Date (Old),Color Order Request Date (Old),Trim Order Request Date (Old),PO Order Request Date (Old),Status,Display Month WK,Display Month WK Column,Group Cd,2023/07;2023/07/03WK;2023/07/10WK;2023/07/17WK;2023/07/24WK;2023/07/31WK;2023/08;2023/08/07WK;2023/08/14WK;2023/08/21WK;2023/08/28WK;2023/09;2023/09/04WK;2023/09/11WK;2023/09/18WK;2023/09/25WK;2023/10;2023/10/02WK;2023/10/09WK;2023/10/16WK;2023/10/23WK;2023/10/30WK;2023/11;2023/11/06WK;2023/11/13WK;2023/11/20WK;2023/11/27WK;2023/12;2023/12/04WK;2023/12/11WK;2023/12/18WK;2023/12/25WK;2024/01;2024/01/01WK;2024/01/08WK;2024/01/15WK;2024/01/22WK;2024/01/29WK;2024/02;2024/02/05WK;2024/02/12WK;2024/02/19WK;2024/02/26WK;2024/03;2024/03/04WK;2024/03/11WK;2024/03/18WK;2024/03/25WK;2024/04;2024/04/01WK;2024/04/08WK;2024/04/15WK;2024/04/22WK;2024/04/29WK;2024/05;2024/05/06WK;2024/05/13WK;2024/05/20WK;2024/05/27WK;2024/06;2024/06/03WK;2024/06/10WK;2024/06/17WK;2024/06/24WK;2024/07;2024/07/01WK;2024/07/08WK;2024/07/15WK;2024/07/22WK;2024/07/29WK;2024/08;2024/08/05WK;2024/08/12WK;2024/08/19WK;2024/08/26WK;2024/09;2024/09/02WK;2024/09/09WK;2024/09/16WK;2024/09/23WK;2024/09/30WK;2024/10;2024/10/07WK;2024/10/14WK;2024/10/21WK;2024/10/28WK;2024/11;2024/11/04WK;2024/11/11WK;2024/11/18WK;2024/11/25WK;2024/12;2024/12/02WK;2024/12/09WK;2024/12/16WK;2024/12/23WK;2024/12/30WK,Show Color Flag,Order Qty Coeff,Factory Comment,Factory Comment Update Date,FR Fabric Code,FR Fabric Name,Ph1 (First) Discrimination Flag (Old),Ph1 (First) Discrimination Flag,Order Timing Display Value (Old),Order Timing Display Value,Express Line Flag (Old),Express Line Flag,Manual Lock Flag (Old),Manual Lock Flag,Ph1 (First) Discrimination Flag (Now),Order Timing Display Value (Now),Express Line Flag (Now),Manual Lock Flag (Now),Requested Wh Date(Old),EXF,(Color) Recommend,(Trim) Recommend,(PO)Recommend,BD-EXF DL Setting LT(Before Cal),PO-EXF DL Setting LT(Before Cal),Material Supplier Holiday Excluding,Sewing FTY Holiday Excluding,BD-EXF DL Setting LT,PO-EXF DL Setting LT,BD-EXF Registered LT,PO-EXF Registered LT,BD-EXF(total) Abnormal LT,PO-EXF(total) Abnormal LT,Abnormal LT Reason BD1,Abnormal LT Reason BD2,Abnormal LT Reason BD3,Abnormal LT Reason BD4,Abnormal LT Reason BD5,Abnormal LT BD1,Abnormal LT BD2,Abnormal LT BD3,Abnormal LT BD4,Abnormal LT BD5,Abnormal LT Reason PO1,Abnormal LT Reason PO2,Abnormal LT Reason PO3,Abnormal LT Reason PO4,Abnormal LT Reason PO5,Abnormal LT PO1,Abnormal LT PO2,Abnormal LT PO3,Abnormal LT PO4,Abnormal LT PO5
85792706,2024,SS,Sp,UNIQLO,UQEU,463918,Slim fit chino pants,07324H011C,Slim fit chino pants,TKC5886_TKCS5886-withbrushed,warp yarn supima stretch twill,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Z21,"THAI KURABO CO.,LTD.(TKC)",6.8,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,3/22/2024,2/18/2024,Ship,,20000,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/02/05WK,39,9;56,,1,136000,,15:55.4,WOV0010765,warp yarn supima stretch twill,,N,,7th,,N,,N,N,7th,N,N,,2/11/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85792707,2024,SS,Sp,UNIQLO,UQEU,463918,Slim fit chino pants,07324H011C,Slim fit chino pants,TKC5886_TKCS5886-withbrushed,warp yarn supima stretch twill,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Z21,"THAI KURABO CO.,LTD.(TKC)",6.8,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,2/23/2024,1/21/2024,Ship,,22000,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/01/08WK,34,9;55,,1,149600,,15:55.4,WOV0010765,warp yarn supima stretch twill,,N,,6th,,N,,N,N,6th,N,N,,1/14/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85792709,2024,SS,Sp,UNIQLO,UQEU,463918,Slim fit chino pants,07324H011C,Slim fit chino pants,TKC5886_TKCS5886-withbrushed,warp yarn supima stretch twill,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Z21,"THAI KURABO CO.,LTD.(TKC)",6.8,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,12/28/2023,11/25/2023,Ship,,22000,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2023/11/13WK,24,9;53,,1,149600,,15:55.4,WOV0010765,warp yarn supima stretch twill,,N,,4th,,N,,N,N,4th,N,N,,11/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85792710,2024,SS,Sp,UNIQLO,UQEU,463918,Slim fit chino pants,07324H011C,Slim fit chino pants,TKC5886_TKCS5886-withbrushed,warp yarn supima stretch twill,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Z21,"THAI KURABO CO.,LTD.(TKC)",6.8,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,12/14/2023,11/11/2023,Ship,,8800,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2023/10/30WK,21,9;51,,1,59840,,15:55.4,WOV0010765,warp yarn supima stretch twill,,N,,2nd,,N,,N,N,2nd,N,N,,11/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85597616,2024,SS,Sp,UNIQLO,UQEU,463918,Slim fit chino pants,07324H011C,Slim fit chino pants,TKC5886_TKCS5886-withbrushed,warp yarn supima stretch twill,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0Z21,"THAI KURABO CO.,LTD.(TKC)",6.8,3,Men,2,bottoms,Ph1,1,6/5/2023,11/24/2023,10/22/2023,Ship,,10000,N,,,,,,20:19.2,N,,,,,,20:19.2,N,6/20/2023,,,,,20:19.2,N,6/27/2023,,,,,20:19.2,N,7/18/2023,,,,,20:19.2,,,,,,,,,2,2023/09,11,9;50,,2,68000,,02:52.3,WOV0010765,warp yarn supima stretch twill,,,,,,,,,Y,1st,N,Y,,10/15/2023,,,,117,89,0,16,101,73,,,,,,,,,,,,,,,,,,,,,,,,
85794568,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph3(Adj),0,6/2/2023,7/5/2024,6/2/2024,Ship,,7000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/05/20WK,57,10;299,,2,42000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,10th-1,N,N,,5/26/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794570,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph3(Adj),0,6/2/2023,6/21/2024,5/19/2024,Ship,,38000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/05/06WK,55,10;298,,2,228000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,9th,N,N,,5/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794571,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph3(Adj),0,6/2/2023,6/7/2024,5/5/2024,Ship,,40000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/04/22WK,52,10;297,,2,240000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,8th,N,N,,4/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794572,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph3(Adj),0,6/2/2023,5/24/2024,4/21/2024,Ship,,41000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/04/08WK,50,10;296,,2,246000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,7th,N,N,,4/14/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85706015,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph3(Adj),0,6/2/2023,5/11/2024,4/8/2024,Ship,,59000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/03/25WK,47,10;295,,2,354000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,6th,N,Y,,4/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85733799,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph1,1,6/2/2023,12/15/2023,11/12/2023,Ship,,10000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2023/10,16,10;289,,2,60000,,47:54.0,WOV0010889,Fabric,,,,,,,,,Y,1st,N,Y,,11/5/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85706019,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph2,1,6/2/2023,1/22/2024,12/20/2023,Ship,,10000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2023/11,22,10;291,,2,60000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,2nd-1,N,Y,,12/13/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85706017,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph2,1,6/2/2023,3/15/2024,2/11/2024,Ship,,20000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/01,32,10;292,,2,120000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,4th,N,Y,,2/4/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85706016,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph2,1,6/2/2023,4/15/2024,3/13/2024,Ship,,36000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2024/02,38,10;294,,2,216000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,5th,N,Y,,3/6/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794574,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph1,1,6/2/2023,1/22/2024,12/20/2023,Ship,,2700,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2023/11,22,10;290,,2,16200,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,2nd-2,N,N,,12/13/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794573,2024,SS,Su,UNIQLO,UQEU,463866,Chino shorts (8.5),07324N001D,Chino shorts (8.5),PJL_DEV-4266_2022,Fabric,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],0V05,VARDHAMAN,6,3,Men,2,bottoms,Ph2,1,6/2/2023,3/15/2024,2/11/2024,Ship,,12000,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,N,,,,,,47:54.0,,,,,,,,,2,2023/12,27,10;293,,2,72000,,47:54.0,WOV0010889,Fabric,,,,,,,,,N,3rd,N,N,,2/4/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793371,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,5/10/2024,4/7/2024,Ship,,7200,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/03/25WK,47,11;317,,1,43200,,15:55.4,,,,N,,4th,,N,,N,N,4th,N,N,,3/31/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793370,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,5/24/2024,4/21/2024,Ship,,4800,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/04/08WK,50,11;318,,1,28800,,15:55.4,,,,N,,5th,,N,,N,N,5th,N,N,,4/14/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793368,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,6/21/2024,5/19/2024,Ship,,4800,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/05/06WK,55,11;320,,1,28800,,15:55.4,,,,N,,7th,,N,,N,N,7th,N,N,,5/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793369,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,6/7/2024,5/5/2024,Ship,,4800,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/04/22WK,52,11;319,,1,28800,,15:55.4,,,,N,,6th,,N,,N,N,6th,N,N,,4/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793367,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph3(Adj),0,6/1/2023,7/5/2024,6/2/2024,Ship,,4000,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/05/20WK,57,11;321,,1,24000,,15:55.4,,,,N,,8th,,N,,N,N,8th,N,N,,5/26/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793373,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph2,1,6/1/2023,3/15/2024,2/11/2024,Ship,,6200,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/01,32,11;315,,1,37200,,15:55.4,,,,N,,2nd,,N,,N,N,2nd,N,N,,2/4/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793372,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph2,1,6/1/2023,4/15/2024,3/13/2024,Ship,,4900,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2024/02,38,11;316,,1,29400,,15:55.4,,,,N,,3rd,,N,,N,N,3rd,N,N,,3/6/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85793374,2024,SS,Su,UNIQLO,UQEU,463867,Chino shorts (8.5) FW,07324N121D,Chino shorts (8.5) FW,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,6,3,Men,2,bottoms,Ph1,1,6/1/2023,1/22/2024,12/20/2023,Ship,,3400,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,N,,,,,,15:55.4,,,,,,,,,1,2023/11,22,11;314,,1,20400,,15:55.4,,,,Y,,1st,,N,,N,Y,1st,N,N,,12/13/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768262,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,3.9,3,Men,7,inner & living,Ph3(Adj),0,6/1/2023,6/26/2024,5/24/2024,Ship,,10000,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,,,,,,,,,2,2024/05/13WK,56,12;353,,2,39000,,15:51.3,,,,,11th,9th,,,,,N,9th,N,Y,,5/17/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768256,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,3.9,3,Men,7,inner & living,Ph3(Adj),0,6/1/2023,5/15/2024,4/12/2024,Ship,,10000,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,,,,,,,,,2,2024/04/01WK,49,12;350,,2,39000,,15:51.3,,,,,8th,6th,,,,,N,6th,N,Y,,4/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768258,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,3.9,3,Men,7,inner & living,Ph3(Adj),0,6/1/2023,5/29/2024,4/26/2024,Ship,,10000,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,,,,,,,,,2,2024/04/15WK,51,12;351,,2,39000,,15:51.3,,,,,9th,7th,,,,,N,7th,N,Y,,4/19/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768260,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,3.9,3,Men,7,inner & living,Ph3(Adj),0,6/1/2023,6/12/2024,5/10/2024,Ship,,10000,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,N,,,,,,15:51.3,,,,,,,,,2,2024/04/29WK,53,12;352,,2,39000,,15:51.3,,,,,10th,8th,,,,,N,8th,N,Y,,5/3/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85768251,2024,SS,Su,UNIQLO,UQEU,464822,Dry stretch easy shorts,07374N071B,Dry stretch easy shorts,,,1390,"G_SHAHI EXPORTS PVT.LTD.,",00BT,SHAHI EXPORTS PVT LTD - U1 [WOVEN],00FB,Shahi Exports Pvt Ltd - U1 [Woven],,,3.9,3,Men,7,inner & living,Ph3(Adj),0,6/1/2023,4/10/2024,3/8/2024,Ship,,11000,N,,,,,,33:44.5,N,,,,,,33:44.5,N,,,,,,33:44.5,N,,,,,,33:44.5,N,,,,,,33:44.5,,,,,,,,,1,2024/02/26WK,42,12;349,,1,42900,,33:44.5,,,,N,,5th,,N,,Y,N,5th,N,Y,,3/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
